date,CNC_return,MRK_return,UHS_return,BMY_return,REGN_return,ALGN_return,AMGN_return,ABT_return,VRTX_return,BIIB_return,COO_return,ABC_return,DVA_return,PDCO_return,CERN_return,WAT_return,ALXN_return,HOLX_return,VAR_return,PKI_return,XRAY_return,IDXX_return,ILMN_return,HSIC_return,MCK_return,LH_return,PRGO_return,GILD_return,HUM_return,UNH_return,A_return,BAX_return,ISRG_return,BDX_return,CAH_return,CVS_return,JNJ_return,PFE_return,TMO_return,EW_return,MYL_return,SYK_return,BSX_return,RMD_return,LLY_return,CI_return,MTD_return,HCA_return,DHR_return,DGX_return,MDT_return,INCY_return,avg_return
2012/01/19,-0.004711689477226888,0.010033444816053505,0.013261163734776593,-0.03024014230655192,0.010643689812468438,0.01815248083904808,-0.0011557353366078438,0.0012644508670520693,-0.013344008540165486,-0.003158344003414415,0.015766088576752324,0.009221311475409832,0.016571064372211453,0.023378333882120517,0.008525987866863316,0.040503342508847684,-0.016885309780490965,0.018672199170124415,0.01500566251415636,0.00993091537132984,0.022886375875067255,0.009512485136742077,0.012396694214876103,0.0020372526193248586,-0.0010530472554955983,0.004069175991861629,-0.004206309464196201,-0.006314460113660214,0.004443504020313238,-0.030033370411568394,0.01405379210079949,0.016811594202898572,0.008049101814745496,0.018697698744769786,0.009931425868999755,-0.005104408352668233,-0.0013786764705883137,-0.005917159763313529,0.012697792537605057,0.0027033985581874642,0.0013736263736263687,0.012075905692926936,0.02622377622377625,0.014230769230769269,-0.00024888003982070916,-0.014060502769492889,0.005259159703149718,0.010305028854080689,-0.0011632415664984963,0.0068086592178771,0.0005112474437629633,0.01252134319863396,0.005760666495774007
2012/01/20,-0.011045987376014477,-0.0015282730514517562,-0.004807692307692291,-0.0018343014368695787,-0.017928786359077353,-0.0015847860538826808,0.006219265258894824,0.005953454807865688,-0.017852312685961547,0.011645829765370763,-0.006631861154225982,0.017512690355329985,0.00025078369905950915,0.008848133848133877,-0.007803609169240722,-0.017510707986898466,-0.02787686616461882,-0.014765784114052938,-0.03626220362622046,-0.0021376656690893503,0.005001316135825107,0.004475853945818509,-0.01224489795918371,0.008568109207086838,0.008169719330610059,-0.0021389170325339935,-0.009554460424419209,0.004871849184494792,-0.029386981251316557,-0.0009556574923547112,-0.020310633213859064,0.0011402508551880963,-0.06103444772009792,0.003080477474008525,-0.001638960430812464,-0.0025652985074626766,0.0012271820831415425,0.0027472527472527375,-0.013503086419753174,-0.009885736294774627,-0.014174668495656295,0.006439393939394078,0.01873935264054527,-0.01289343951459987,-0.008961911874533213,-0.0030250648228176136,-0.0025576934255653327,-0.000407996736026206,-0.0034937888198757205,-0.00919022021848448,0.020439448134900395,-0.02866779089376048,-0.005400617794043522
2012/01/23,-0.01139731023478463,-0.010969387755102034,0.011003757380569024,-0.005513016845329233,0.002808630154474745,-0.007936507936507908,-0.02572948109817441,-0.0007173601147776321,-0.01239328008813012,-0.015490096495683114,-0.02357954545454566,-0.007233724120728535,0.008399147549204011,0.008132674214638813,-0.017040799606750756,0.009873060648801335,0.010192987224789452,-0.009302325581395321,-0.007525325615050593,-0.005141388174807249,-0.0062860136196962735,0.007152908067542096,0.00027548209366412557,-0.003599712023038104,0.0003921056071101159,0.0030460288808664693,0.01198212835093404,-0.001475548060708265,-0.004015192620727137,0.003061029271092419,0.0,0.0018982536066818323,-0.0028944086091907684,-0.007165706973768393,-0.015009380863039379,0.005845218611176151,-0.00413666309177263,-0.008675799086757863,0.0134923738756354,0.028397302904564325,-0.0018552875695732052,-0.006398193451260914,-0.0016722408026756952,0.026123703419131727,-0.010298919869379697,-0.00563502384048542,-0.0004079491811876945,0.005714285714285783,0.01090767432800921,-0.011200560028001405,-0.01001502253380071,0.0092592592592593,-0.001591406926623084
2012/01/24,0.015217892552455758,0.00025793139025021006,0.07353331563578425,-0.006775485063135189,0.010948440483768307,-0.0036000000000000476,0.006048982000590009,0.004666188083273459,-0.024261015058561042,0.006190353366004597,0.0289496654058774,-0.006281407035175879,0.00534559920437605,0.011388801012337746,0.006334389064843959,0.07973590655154905,-0.004708731333243565,0.012519561815336422,-0.0010207057451151469,0.02670111972437561,0.003426462836056965,0.0078006752823378545,0.037868355824841604,0.0046242774566473965,0.00013065064018791261,0.02553143628388277,-0.021272325908087364,0.0063331222292590805,-0.010459795162344854,-0.02098035475872595,0.039024390243902474,0.0157256536566881,-0.009878732422450187,0.009021781157365627,-0.0035714285714285587,-0.013482101348210263,0.0,-0.002303086135421517,0.012540999421184695,-0.009708737864077666,-0.03159851301115235,0.0026515151515151825,0.0,0.00561587420441767,0.005329949238578768,-0.010680034873583266,0.00390625,0.05762987012987009,0.01734104046242768,0.07486725663716798,-0.00531107738998482,0.048738532110091715,0.009231782838010552
2012/01/25,-0.008403361344537896,-0.002578648788035154,0.03981206726013853,0.013953488372093092,0.043949124795365835,-0.00441589723002811,0.014958205015398018,-0.013397642015005373,0.013432409259788392,0.01127915918995126,0.02064187756256186,0.004298356510745949,0.0122418696673674,0.004066312167657182,0.0041411297001821,0.033748824082784346,0.012976480129764711,0.011334363730036046,0.010655378776820656,0.011744966442952975,0.021539269766220226,0.004736598890942689,0.4634469948255273,0.015966628308400344,0.0169823644676681,0.006580390436499162,0.01261021119540695,0.0130060834906649,-0.013983704029949307,0.004675628287551081,0.034037558685446,0.014176459615743209,0.03559090909090923,0.012262102439647427,0.005495818399044117,-0.006126295947219584,0.0033846153846153193,0.0027700831024930483,0.020198170731707377,0.005856888209829325,0.01775431861804222,0.04004533434076318,0.02680067001675046,0.01973194341027562,0.0070689219893966815,0.008371888081075252,0.020790986700737646,0.036070606293169716,0.004356060606060641,-0.002963938745265904,0.016018306636155666,0.014762165117550463,0.02147024041734347
2012/01/26,-0.014887769125057182,0.002585315408479838,-0.018787158145065375,-0.0067278287461775,-0.012665862484921742,0.006048387096774244,-0.016327120358329617,-0.00651819663226505,0.007332205301748385,-0.0042247570764680775,-0.005679456988502474,-0.01812688821752262,-0.011727339359882683,-0.00031152647975074554,-0.01385681293302532,-0.01092025935615959,0.0001334400854016149,-0.014773306164034605,-0.028018486424032374,-0.0128524046434495,-0.017999485728979248,0.003909394043923209,-0.045330915684496875,-0.0018405776582188782,0.009120102761721371,-0.00784484637175853,-0.02672876379467448,0.006212466349140744,-0.02724734785036287,-0.023657165018421522,-0.03155505107832013,0.023542394702961156,0.001580125532194998,0.0015141955835962229,0.000950570342205248,0.0,0.007359705611775569,-0.004143646408839796,-0.022973477773627127,-0.009240506329113995,-0.00047147571900052476,-0.0034507809662187583,-0.027732463295269127,-0.006571741511500528,-0.01128102281273513,-0.03648678173476083,-0.005063435170962083,-0.02370370370370367,-0.007354327739015676,-0.025763831544178273,-0.013263263263263325,-0.0193965517241379,-0.010100346792236176
2012/01/27,0.02952801674029293,-0.0067044868488911336,0.013572467280659195,-0.0058497536945811834,0.045082467929138836,0.024048096192384794,0.003819036427732181,0.0027337342810280774,0.007278835386338223,0.0060246075519729825,0.0048760100306490806,-0.0005128205128206442,0.0030902348578492056,0.0012464942349641461,0.011876881900301228,-0.001495112133410137,0.006004002668445585,0.0020682523267838704,-0.017979197622585374,0.007559848803023961,-0.003142183817753219,-0.044095750773107456,-0.018328584995251584,0.007092198581560183,0.009546843177189457,0.0028552602679550176,-0.00031207739519401034,0.002675447622967564,0.01320169900126289,0.013306852035749772,0.00046882325363339916,0.003953279424977474,0.005740830010079412,-0.0035277812775608153,0.005223171889838785,0.0018966334755807779,-0.002130898021308947,-0.006934812760055364,0.00286752055056394,0.011626421361952355,-0.007547169811320753,0.0005467468562057043,-0.005033557046979942,0.10474090407938252,-0.006085192697768638,0.024489795918367196,0.008748856358645973,-0.02427921092564489,-0.007218844984802519,0.0001695202576708077,-0.003804209992391505,-0.015384615384615219,0.003992183269982773
2012/01/30,-0.011969286359530318,0.009605399792315561,-0.01434720229555242,-0.0012387736141219463,0.039046060322655896,-0.006653620352250589,-0.00014632718759155505,-0.009996364958197113,-0.034463590883824224,-0.0167004048582996,0.007763759877998044,-0.004104669061056887,0.0030807147258162804,-0.006535947712418277,0.006282030087617629,-0.006334945865008046,-0.005172413793103403,-0.009287925696594423,-0.00801936752912702,-0.007086285952480176,-0.006041502495403139,0.014737598849748457,-0.014027280642352702,-0.001267605633802904,-0.007817425293153546,-0.0043802014892684316,-0.00915712799167534,-0.001436781609195359,-0.0007931112621799574,0.00098000784006258,0.011246485473289436,-0.010202255235367774,-0.00540307189542466,-0.001264382349222548,0.006140765233821455,-0.00804543303360139,0.0022879804758997313,0.004655493482309092,-0.00019062142584824748,-0.011492801212427461,-0.002851711026615855,0.002185792349726823,0.010118043844856706,-0.025615435795076524,0.0012755102040815647,-0.015050907481186315,-0.0024941896717872725,-0.033825816485225424,0.003252965939533059,-0.011864406779661052,-0.010947046843177155,-0.021763392857142905,-0.004333288964004224
2012/01/31,0.03314285714285714,-0.01594240164566718,0.001698204754973398,-0.00031007751937983663,0.022277227722772297,-0.07171000788022064,-0.005853944094833752,-0.005874793464292316,0.06361542890040295,0.011751586893120614,-0.007566377768606358,0.003863987635239541,0.005036855036854915,0.008458646616541277,0.00032856908164946574,0.003477454503303612,0.023330222636981812,0.061979166666666696,0.004728492983526511,0.0067170445004198776,-0.0026427061310783095,-0.001180776951233864,0.017660910518053408,-0.00028204766605555154,0.038505528021349544,0.005169379674438979,0.003990758244066361,0.004316546762589857,0.009411497902256372,0.014098296455844928,-0.01598702502316951,0.0032549728752260254,0.007425764641762811,-0.007342701607798485,0.010093896713615047,-0.004055343511450427,0.003043676761528058,-0.008341056533827551,0.008579599618684375,0.05621566372812059,-0.01096282173498575,0.007451835696110409,-0.005008347245409106,-0.008876749743939816,0.012484076433121105,0.007415730337078541,-0.0026709098141728393,-0.016498993963782738,0.0015258439824528125,-0.0037735849056603765,-0.007207207207207245,0.0096976611523103,0.0051665290419451535
2012/02/01,0.02522123893805306,0.009406846093545917,0.014289174134173077,0.005893300248138944,0.017279330838652962,0.03480475382003401,0.02811717944943326,0.0020313942751615244,0.023815967523680426,0.02806273844849505,0.035902411976711956,0.021555042340261732,0.025424764698692037,0.011183597390493905,0.008539990146165133,0.020330368487928796,0.007686294945283834,0.015693967631191796,0.012904205252770584,0.0408673894912428,0.011393746687864414,0.02104267643929547,0.0021210952564596486,0.025391451544646504,0.013215859030836885,0.012145748987854255,-0.00638075313807529,0.005935325419565984,0.029543922713996862,0.028383857887622987,0.04049917588886265,0.015681326604181756,0.006588245526298664,0.013901288101007658,0.001161980013943742,0.021556886227544814,-0.003337884994689677,-0.004205607476635453,0.03421550094517967,-0.011854360711261669,0.05879518072289147,-0.003788562150460084,0.021812080536912637,0.003789183603169155,0.0015098137896325525,0.018960517510595576,0.020569800569800734,0.021685761047463004,0.008569796229289661,0.0006887052341597588,0.02722323049001818,0.01638418079096038,0.01619632933575084
2012/02/02,0.006473888649115134,-0.004918457157649603,-0.006685768863419317,-0.0037002775208140326,0.027913015254787288,0.015176374077112476,-0.003150057273768603,0.0035016586804277328,0.014538725878932235,0.0,-0.003746821892145036,-0.011806078874654569,-0.01215877935391585,-0.007373271889400734,0.004070998208760779,0.005094531869127117,0.005559146735617304,-0.00989859971028495,0.003447242206235046,-0.01081730769230771,-0.0057636887608069065,0.004862799583188693,-0.0019241870309794074,0.0055028201953502,-0.005676328502415395,-0.0008648648648648116,-0.01958100852721334,0.0032553407934894363,-0.014948172394980919,-0.013518588058580527,-0.010635890472957654,0.003371783496006975,0.04333174925476313,-0.0015094339622642172,-0.01996285979572887,0.00023446658851100644,-0.001522301720200847,-0.00938526513374005,0.001645037470297872,-0.012486228424531731,-0.00955848884842958,-0.003984063745019917,-0.04105090311986859,0.0013726835964309458,-0.005025125628140614,-0.03393169877408053,0.005080676679135809,0.012014417300761027,-0.005853474320241747,-0.0030970406056435307,0.004543160020191728,0.004446914952751735,-0.0022903384890010756
2012/02/03,-0.007718696397941649,-0.0018210197710718523,0.018509615384615374,-0.0015475085112969245,0.019471634564782514,0.02747474747474743,-0.004883654122378678,0.010101010101009944,-0.04168837936425229,0.005112980372752762,0.021893888515782445,-0.002796136248093717,0.01267044768915171,0.01021355617455888,0.02319169639961083,0.007997296688443178,0.014078169195165913,0.029017312850524446,0.012247946228528761,0.06237343053867961,0.00764163372859028,-0.0028805161885009367,-0.0005783689994215413,0.0009577233547679587,-0.018583748329891958,0.007249513092404181,0.005690969612369923,0.10920705739200964,-0.0017722640673459855,-0.023410734678340206,0.03568161024702654,0.0088432967810399,0.018654265010351834,0.006676744771982879,-0.004026527711984862,0.019924988279418798,0.0007623113279462412,0.00426338228327805,0.027189781021897952,-0.11317714144043634,0.03125,0.01109090909090904,0.03253424657534243,0.014393420150788261,-0.002272727272727315,-0.013142986630410247,0.02133096322630812,0.047091412742382266,0.004178537511870806,0.012081463583016872,0.01005025125628145,-0.022689540675152164,0.00861746659248251
2012/02/06,-0.014693171996542742,0.0007818608287724071,-0.01746518763275895,-0.004029758214507018,0.044187487094776046,0.01690916240660645,-0.002309468822170868,0.007090909090909037,0.03983143012506796,0.0017230062356416997,0.0028916929547844195,-0.006372673973999543,0.0036939942802669545,-0.0085784313725491,-0.004913615469963606,-0.0025701195664319387,0.011093502377178988,-0.014691943127962181,-0.0008853474988933518,-0.008768585589020272,-0.0018305439330543738,-0.009359833602958223,0.0025077160493827133,-0.002323674138873688,0.01856435643564347,-0.02245139112686656,0.0037369207772797175,0.024316665143065963,-0.05403905903240125,-0.00038978756577667806,-0.01369257950530045,0.0012272089761571348,-0.0012601369634736015,0.0077587285696409936,-0.005945303210463715,-0.005515973339462077,-0.006855575868372932,-0.011792452830188704,-0.009770829632261502,0.013698630136986134,-0.005124777183600826,0.001078942636216551,-0.0016583747927032544,-0.008445945945945943,0.003416856492027387,-0.01446613088404125,-0.01626237354508875,0.07331821617535894,-0.00094571590694148,-0.012107776261937264,0.008955223880596996,0.01925254813137034,0.0003176638512157347
2012/02/07,0.003728070175438525,0.005989583333333437,0.0004804227720391907,0.0006224712107063546,-0.007909827961241844,0.0023201856148493682,0.0007233796296295392,0.005777216103989957,-0.01712642175447754,-0.004341059873863573,-0.01402359108781115,-0.0028219599794766514,-0.005223791998100413,-0.0006180469715697523,-0.00334501433577572,-0.004817387407573426,-0.011786833855799372,0.0019240019240018835,-0.003101462117855447,0.00692307692307681,-0.01178936337437786,0.0013997433803800696,-0.0032711179526649925,-0.0056172078366899525,0.00473876063183476,0.010439560439560402,0.013296457823635865,-0.01695671575189639,0.01079178885630494,0.014427763696627016,-0.0013434841021047195,-0.0015759061460338675,0.005311442941219102,-0.03750155221656526,0.014593301435406714,-0.004391033048301463,0.0010737843227490718,0.004773269689737569,-0.006817366343738862,0.015306122448979664,0.009182530795072807,-0.008801868151607772,-0.011627906976744096,0.011243611584327073,-0.0036574599571195243,0.007455731593662529,-0.006966329407861904,0.014788732394366289,-0.007194244604316613,0.006387018815812162,0.002218934911242476,-0.0022222222222221255,-0.0005563886920732059
2012/02/08,0.04129342363993871,-0.0054361894900336605,0.0,-0.002177293934681246,0.023470201315527017,0.04475308641975295,-0.016047419401474583,-0.0025130138215759823,-0.0215482841181166,-0.01612372490950975,-0.0030572909743453724,0.012348855158219818,-0.0010741138560688146,-0.0037105751391467434,0.13281125139843364,-0.003039513677811523,-0.02690013957619597,-0.012001920307249114,-0.01851851851851849,0.004201680672268893,0.0034464475079534207,0.0024461269656377294,0.006660231660231775,-0.008817856158721438,0.0018140041117427064,0.0004350190320825398,-0.013804325005248863,-0.014616432137993685,-0.011837066264361096,0.0021141649048626032,0.00829596412556044,0.0008768853034022417,-0.004220627530364451,-0.009031092762224247,0.0023579344494224497,0.011374187558031545,-0.0003064664419247798,-0.0019002375296911511,0.011560693641618602,0.005025125628140836,0.015978695073235683,-0.007792678506705286,0.0,0.0016846361185984815,0.007088607594936791,0.0025439407955596405,0.020433160737152622,0.005204718945176934,-0.0076277650648359785,-0.002744425385934779,-0.003936039360393551,-0.030066815144766057,0.0022955618796075936
